customer_key,customer_number,customer_name,age,customer_segment,last_order_date,recency,total_orders,total_sales,Avg_order_value,Avg_monthly_spends,total_quantity,total_products,lifespan
3477,AW00014476,Bryce Reed,66,NEW,2013-08-26,152,1,7,7,7,2,2,0
3478,AW00014477,Lauren Lee,65,NEW,2013-07-27,153,2,3342,1671,1671,3,3,7
3479,AW00014478,Abigail Patterson,61,NEW,2013-09-04,151,2,4795,2397,2397,6,6,3
3480,AW00014479,Samantha Smith,84,NEW,2013-12-12,148,1,82,82,82,3,3,0
3481,AW00014480,Jackson Gonzalez,55,NEW,2013-11-01,149,3,195,65,65,7,7,3
3482,AW00014481,Mary Edwards,60,NEW,2013-07-28,153,2,3360,1680,1680,4,4,7
3483,AW00014482,Noah Perez,60,NEW,2014-01-05,147,1,90,90,90,3,3,0
3484,AW00014483,Nicole Henderson,60,NEW,2013-05-16,155,1,40,40,40,2,2,0
3485,AW00014484,Samantha Hall,55,NEW,2013-07-02,153,2,3345,1672,1672,5,5,7
3486,AW00014485,Bailey Stewart,61,NEW,2013-07-12,153,2,3312,1656,1656,5,5,7
3487,AW00014486,Jonathan Coleman,61,NEW,2013-06-30,154,2,3310,1655,1655,4,4,7
3488,AW00014487,Seth Hall,66,NEW,2013-06-09,154,1,40,40,40,2,2,0
3489,AW00014488,Connor Hughes,67,NEW,2013-10-09,150,1,68,68,68,3,3,0
3490,AW00014489,Jason Wang,62,NEW,2013-10-27,150,1,40,40,40,2,2,0
3491,AW00014490,Aidan Butler,62,NEW,2013-12-04,148,1,40,40,40,2,2,0
3492,AW00014491,Isaac Bailey,67,NEW,2013-05-26,155,1,127,127,127,3,3,0
3493,AW00014492,Justin Patterson,68,NEW,2013-04-20,156,1,7,7,7,2,2,0
3494,AW00014493,Sara Parker,67,NEW,2013-12-05,148,1,55,55,55,4,4,0
3495,AW00014494,Cameron Diaz,62,NEW,2013-06-09,154,2,1769,884,884,2,2,6
3496,AW00014495,Nathan Diaz,69,NEW,2013-06-23,154,2,1839,919,919,3,3,6
3497,AW00014496,Cindy Stewart,68,NEW,2013-06-04,154,1,804,804,804,2,2,0
3498,AW00014497,Allison Scott,63,NEW,2013-06-01,154,1,804,804,804,2,2,0
3499,AW00014498,Katie Luo,83,NEW,2013-07-09,153,2,3394,1697,1697,6,6,8
3500,AW00014499,Samuel Flores,84,NEW,2013-10-30,150,1,15,15,15,3,3,0
3501,AW00014500,Jasmine Ward,83,NEW,2014-01-15,147,1,64,64,64,3,3,0
3502,AW00014501,Ruben Prasad,83,REGULAR,2013-07-13,153,2,2994,1497,1497,2,2,31
3503,AW00014502,Katelyn Wright,82,NEW,2013-09-29,151,3,122,40,40,5,5,6
3504,AW00014503,Brianna Alexander,83,NEW,2013-05-18,155,1,40,40,40,2,2,0
3505,AW00014504,Nicole Jones,82,NEW,2014-01-22,147,3,162,54,54,7,7,6
3506,AW00014505,Alex Edwards,83,NEW,2013-02-14,158,1,62,62,62,3,3,0
3507,AW00014506,Stacy Suarez,81,NEW,2013-11-13,149,1,40,40,40,2,2,0
3508,AW00014507,Eric Wright,80,NEW,2013-02-12,158,1,40,40,40,2,2,0
3509,AW00014508,Madison Hall,80,NEW,2013-05-28,155,1,55,55,55,2,2,0
3510,AW00014509,Bridget Deng,53,NEW,2013-09-29,151,1,164,164,164,2,2,0
3511,AW00014510,Samuel Hernandez,53,REGULAR,2013-07-23,153,2,3036,1518,1518,5,5,30
3512,AW00014511,Danielle Rogers,52,NEW,2013-04-05,156,1,90,90,90,3,3,0
3513,AW00014512,Christopher Jones,47,NEW,2013-02-06,158,1,40,40,40,2,2,0
3514,AW00014513,Alexandra Turner,52,NEW,2013-10-20,150,1,5,5,5,1,1,0
3515,AW00014514,Rachel Jones,41,NEW,2014-01-26,147,1,142,142,142,2,2,0
3516,AW00014515,Anna Cooper,41,NEW,2013-10-15,150,1,57,57,57,2,2,0
3517,AW00014516,Tommy Lal,76,NEW,2013-07-13,153,2,79,39,39,2,2,5
3518,AW00014517,Ebony Rodriguez,65,NEW,2013-10-20,150,2,83,41,41,3,3,3
3519,AW00014518,Ann Mehta,73,NEW,2013-08-01,152,2,127,63,63,5,5,6
3520,AW00014519,Denise Rana,42,NEW,2013-03-13,157,1,81,81,81,3,3,0
3521,AW00014520,Bonnie Xu,42,REGULAR,2013-06-07,154,2,1503,751,751,3,3,29
3522,AW00014521,Rodney Romero,73,NEW,2013-11-13,149,2,118,59,59,4,4,4
3523,AW00014522,Omar Zheng,73,NEW,2013-09-24,151,2,127,63,63,5,5,4
3524,AW00014523,Lydia Fernandez,73,NEW,2013-06-03,154,2,3807,1903,1903,3,3,9
3525,AW00014524,Carla Prasad,43,REGULAR,2013-08-05,152,2,3001,1500,1500,3,3,17
3526,AW00014525,Claudia Sun,44,VIP,2013-10-26,150,3,6665,2221,2221,6,6,30
3527,AW00014526,Emily Hall,59,NEW,2013-06-15,154,1,29,29,29,2,2,0
3528,AW00014527,Kurt Raji,58,NEW,2013-11-10,149,1,5,5,5,1,1,0
3529,AW00014528,Casey Ramos,53,NEW,2013-07-27,153,1,5,5,5,1,1,0
3530,AW00014529,Kaitlin Sai,59,NEW,2013-12-22,148,2,254,127,127,6,6,8
3531,AW00014530,Ethan Smith,58,NEW,2013-11-14,149,2,73,36,36,5,5,8
3532,AW00014531,Abigail Garcia,59,NEW,2013-03-28,157,2,191,95,95,7,7,1
3533,AW00014532,Barbara Wu,47,NEW,2013-03-15,157,1,22,22,22,1,1,0
3534,AW00014533,Roberto Alonso,43,NEW,2013-12-30,148,2,161,80,80,6,6,3
3535,AW00014534,Abby Rana,60,NEW,2013-11-04,149,1,37,37,37,3,3,0
3536,AW00014535,Dustin Anand,54,NEW,2013-03-17,157,2,123,61,123,3,3,0
3537,AW00014536,Krystal Wu,60,NEW,2013-07-03,153,1,69,69,69,2,2,0
3538,AW00014537,Clayton Cai,85,NEW,2013-07-07,153,1,42,42,42,3,3,0
3539,AW00014538,Katherine Brown,59,REGULAR,2013-09-15,151,2,3017,1508,1508,5,5,18
3540,AW00014539,Carrie Alonso,58,REGULAR,2013-09-28,151,2,3271,1635,1635,4,4,18
3541,AW00014540,Randy Lin,63,NEW,2013-09-03,151,2,156,78,78,5,5,6
3542,AW00014541,Douglas Kapoor,63,REGULAR,2013-09-19,151,2,4397,2198,2198,3,3,24
3543,AW00014542,Alex Ward,47,NEW,2013-10-05,150,2,115,57,57,5,5,3
3544,AW00014543,Heather Lu,63,NEW,2013-07-05,153,1,42,42,42,3,3,0
3545,AW00014544,Darryl West,64,NEW,2013-05-11,155,1,40,40,40,2,2,0
3546,AW00014545,Faith Henderson,53,NEW,2014-01-14,147,2,113,56,56,4,4,9
3547,AW00014546,Christina Sanchez,65,NEW,2014-01-01,147,2,153,76,76,3,3,10
3548,AW00014547,Noah Thompson,65,NEW,2013-12-23,148,2,193,96,96,5,5,1
3549,AW00014548,Maria Turner,66,NEW,2013-11-01,149,1,125,125,125,2,2,0
3550,AW00014549,Arturo Goel,65,NEW,2013-08-16,152,1,75,75,75,3,3,0
3551,AW00014550,Kristy Vazquez,73,NEW,2013-09-07,151,1,49,49,49,3,3,0
3552,AW00014551,Michele Vance,83,NEW,2013-12-20,148,1,112,112,112,4,4,0
3553,AW00014552,Daisy Ramos,81,NEW,2013-11-21,149,2,104,52,52,3,3,1
3554,AW00014553,Leah Ma,80,NEW,2013-04-26,156,2,148,74,74,5,5,1
3555,AW00014554,Isaac Mitchell,75,NEW,2013-08-09,152,2,178,89,89,5,5,4
3556,AW00014555,Jodi Kumar,78,REGULAR,2013-10-18,150,2,3021,1510,1510,5,5,19
3557,AW00014556,Rafael He,78,NEW,2013-09-26,151,1,20,20,20,3,3,0
3558,AW00014557,Mathew Sanz,40,REGULAR,2014-01-23,147,2,118,59,59,4,4,12
3559,AW00014558,Marcel Truempy,45,REGULAR,2013-06-11,154,2,1527,763,763,4,4,29
3560,AW00014559,Ashley Washington,50,REGULAR,2013-06-03,154,2,1547,773,773,4,4,29
3561,AW00014560,Kelvin Huang,50,REGULAR,2013-06-01,154,2,1538,769,769,3,3,29
3562,AW00014561,Eduardo Miller,45,NEW,2013-11-11,149,3,159,53,53,8,8,9
3563,AW00014562,Bryce Stewart,51,NEW,2013-05-19,155,1,7,7,7,2,2,0
3564,AW00014563,Fernando Carter,51,NEW,2013-07-24,153,1,40,40,40,2,2,0
3565,AW00014564,Chloe Bailey,46,NEW,2013-12-19,148,1,125,125,125,2,2,0
3566,AW00014565,Natalie Hernandez,52,REGULAR,2013-06-23,154,2,1503,751,751,3,3,28
3567,AW00014566,Kaylee Mitchell,49,NEW,2013-09-29,151,3,402,134,134,13,11,5
3568,AW00014567,Seth Thomas,44,NEW,2013-12-06,148,3,161,53,53,10,10,11
3569,AW00014568,Priscilla Kumar,44,NEW,2013-04-07,156,1,55,55,55,4,4,0
3570,AW00014569,Kristopher Rodriguez,44,NEW,2013-10-22,150,1,7,7,7,2,2,0
3571,AW00014570,Hannah Henderson,50,NEW,2013-05-05,155,1,40,40,40,2,2,0
3572,AW00014571,Rachel Richardson,44,NEW,2013-08-21,152,1,90,90,90,3,3,0
3573,AW00014572,Melanie Foster,50,REGULAR,2013-07-22,153,2,3016,1508,1508,3,3,29
3574,AW00014573,Madison Wood,46,NEW,2013-09-26,151,1,40,40,40,2,2,0
3575,AW00014574,Katherine Powell,52,NEW,2013-11-26,149,3,177,59,59,11,10,5
3576,AW00014575,Rachel Lee,46,NEW,2014-01-23,147,1,186,186,186,3,3,0
3577,AW00014576,Anna Price,47,REGULAR,2013-07-11,153,2,1476,738,738,3,3,29
3578,AW00014577,Natalie Rogers,53,REGULAR,2013-07-09,153,2,1505,752,752,5,5,29
3579,AW00014578,Jonathan Carter,47,NEW,2013-06-28,154,1,848,848,848,3,3,0
3580,AW00014579,Luis Henderson,52,NEW,2013-03-03,157,1,125,125,125,2,2,0
3581,AW00014580,Kyle Diaz,48,REGULAR,2013-07-01,153,2,1468,734,734,2,2,28
3582,AW00014581,Kevin Adams,48,REGULAR,2013-07-01,153,2,1562,781,781,6,6,28
3583,AW00014582,Marcus Reed,45,NEW,2013-11-24,149,3,112,37,37,9,8,9
3584,AW00014583,Sydney Morris,51,NEW,2014-01-03,147,1,5,5,5,1,1,0
3585,AW00014584,Gabrielle Mitchell,50,REGULAR,2013-07-18,153,2,3040,1520,1520,6,6,28
3586,AW00014585,Kimberly Torres,45,REGULAR,2013-07-23,153,2,3016,1508,1508,3,3,28
3587,AW00014586,Todd Rowe,53,NEW,2013-12-20,148,3,234,78,78,7,7,1
3588,AW00014587,Jade Peterson,53,NEW,2013-05-27,155,1,7,7,7,2,2,0
3589,AW00014588,Alexander Taylor,53,NEW,2013-09-20,151,1,40,40,40,2,2,0
3590,AW00014589,Mackenzie Cook,49,REGULAR,2013-07-15,153,2,1468,734,734,2,2,28
3591,AW00014590,Marissa Butler,49,REGULAR,2013-07-14,153,2,1597,798,798,5,5,28
3592,AW00014591,Charles Harris,55,REGULAR,2013-07-09,153,2,1500,750,750,4,4,27
3593,AW00014592,Jessica Thompson,54,NEW,2013-06-02,154,1,5,5,5,1,1,0
3594,AW00014593,Jack Washington,55,NEW,2013-06-17,154,1,7,7,7,2,2,0
3595,AW00014594,Lauren Taylor,54,NEW,2013-04-28,156,1,164,164,164,2,2,0
3596,AW00014595,Andrea Ward,49,NEW,2013-10-30,150,1,40,40,40,2,2,0
3597,AW00014596,Amber Hill,54,REGULAR,2013-07-22,153,2,3056,1528,1528,5,5,27
3598,AW00014597,Sean Reed,55,NEW,2013-10-21,150,2,4803,2401,2401,7,7,4
3599,AW00014598,Miranda Ross,51,NEW,2013-10-13,150,2,4839,2419,2419,8,8,4
3600,AW00014599,Charles Wilson,52,REGULAR,2013-07-08,153,2,3054,1527,1527,3,3,27
3601,AW00014600,Ariana Ramirez,46,NEW,2013-09-10,151,1,40,40,40,2,2,0
3602,AW00014601,Nicolas Rai,46,REGULAR,2013-07-11,153,2,3076,1538,1538,4,4,27
3603,AW00014602,Kaylee Kelly,51,REGULAR,2013-07-06,153,2,3150,1575,1575,6,6,27
3604,AW00014603,Sara Ward,56,REGULAR,2013-07-28,153,2,3034,1517,1517,4,4,27
3605,AW00014604,Nicholas Rodriguez,55,NEW,2013-05-05,155,3,138,46,46,6,6,3
3606,AW00014605,Allison Brooks,55,NEW,2013-10-10,150,2,4750,2375,2375,6,6,4
3607,AW00014606,Amanda Cooper,55,NEW,2013-10-16,150,2,4716,2358,2358,5,5,4
3608,AW00014607,Isaiah Nelson,51,NEW,2013-11-10,149,1,5,5,5,1,1,0
3609,AW00014608,Warren Gao,57,NEW,2013-04-21,156,1,40,40,40,2,2,0
3610,AW00014609,Julia Phillips,56,NEW,2013-06-19,154,1,5,5,5,1,1,0
3611,AW00014610,Lauren Jenkins,57,REGULAR,2013-07-26,153,2,1468,734,734,2,2,27
3612,AW00014611,Zoe James,57,NEW,2013-10-13,150,3,305,101,101,8,8,1
3613,AW00014612,Ernest Zhang,52,NEW,2013-12-04,148,1,40,40,40,2,2,0
3614,AW00014613,Glenn Huang,46,REGULAR,2013-07-07,153,2,1601,800,800,5,5,27
3615,AW00014614,Dylan Bryant,47,REGULAR,2013-07-18,153,2,1645,822,822,6,6,26
3616,AW00014615,Audrey Dominguez,41,NEW,2013-10-30,150,1,29,29,29,4,4,0
3617,AW00014616,Emma Sandberg,53,REGULAR,2013-07-07,153,2,1538,769,769,3,3,26
3618,AW00014617,Aaron Flores,58,REGULAR,2013-07-13,153,2,1538,769,769,5,5,26
3619,AW00014618,Gabrielle Baker,52,NEW,2013-09-30,151,1,40,40,40,2,2,0
3620,AW00014619,Nathaniel Sanders,52,NEW,2013-10-22,150,1,40,40,40,2,2,0
3621,AW00014620,Kayla Patterson,58,NEW,2013-08-01,152,1,5,5,5,1,1,0
3622,AW00014621,Chloe Morris,58,NEW,2013-12-20,148,1,104,104,104,3,3,0
3623,AW00014622,Brandon Patterson,59,NEW,2013-05-13,155,1,29,29,29,4,4,0
3624,AW00014623,Benjamin Li,53,NEW,2013-03-06,157,1,64,64,64,3,3,0
3625,AW00014624,Anna Thomas,59,NEW,2013-10-28,150,1,40,40,40,2,2,0
3626,AW00014625,Benjamin Simmons,59,NEW,2013-10-29,150,1,7,7,7,2,2,0
3627,AW00014626,Jesse Gray,60,NEW,2013-12-23,148,3,197,65,65,8,8,8
3628,AW00014627,Isaiah Hill,54,NEW,2013-06-29,154,1,7,7,7,2,2,0
3629,AW00014628,Carlos Brooks,60,NEW,2013-10-09,150,1,5,5,5,1,1,0
3630,AW00014629,Blake Hernandez,59,NEW,2013-03-07,157,1,5,5,5,1,1,0
3631,AW00014630,Isaiah James,59,NEW,2013-11-02,149,1,5,5,5,1,1,0
3632,AW00014631,Logan Flores,60,NEW,2013-07-16,153,1,848,848,848,3,3,0
3633,AW00014632,Austin Wang,54,NEW,2014-01-07,147,3,157,52,52,7,6,10
3634,AW00014633,Timothy Morgan,59,NEW,2013-10-31,150,3,243,81,81,11,10,8
3635,AW00014634,Amber Baker,59,REGULAR,2013-07-26,153,2,1538,769,769,3,3,26
3636,AW00014635,Luke Carter,61,NEW,2013-08-08,152,1,37,37,37,4,4,0
3637,AW00014636,Kelly Powell,60,REGULAR,2013-07-10,153,2,1538,769,769,3,3,26
3638,AW00014637,Dustin Nath,50,NEW,2013-09-24,151,1,40,40,40,2,2,0
3639,AW00014638,Blake Scott,55,NEW,2013-12-18,148,1,27,27,27,2,2,0
3640,AW00014639,Jeremiah Howard,60,REGULAR,2013-07-15,153,2,1547,773,773,4,4,26
3641,AW00014640,Mackenzie Adams,53,NEW,2013-07-27,153,1,812,812,812,4,4,0
3642,AW00014641,Timothy Turner,48,NEW,2013-10-16,150,3,120,40,40,6,6,6
3643,AW00014642,Jeffery Zeng,54,NEW,2013-05-26,155,1,7,7,7,2,2,0
3644,AW00014643,Eric Simmons,54,REGULAR,2013-08-20,152,2,1612,806,806,5,5,26
3645,AW00014644,Jennifer Lee,53,NEW,2013-02-10,158,1,7,7,7,2,2,0
3646,AW00014645,Isaac Kelly,54,REGULAR,2013-08-17,152,2,1538,769,769,3,3,26
3647,AW00014646,Dylan Garcia,48,REGULAR,2013-08-02,152,2,1538,769,769,5,5,26
3648,AW00014647,Sean Howard,54,REGULAR,2013-08-23,152,2,1588,794,794,4,4,26
3649,AW00014648,Eric Evans,93,REGULAR,2013-07-02,153,2,3024,1512,1512,4,4,25
3650,AW00014649,Grace Cox,49,REGULAR,2013-08-02,152,2,1601,800,800,5,5,26
3651,AW00014650,Adam Perry,60,REGULAR,2013-08-20,152,2,1538,769,769,3,3,26
3652,AW00014651,Amber Green,61,REGULAR,2013-08-14,152,2,1588,794,794,4,4,26
3653,AW00014652,Russell Luo,60,REGULAR,2013-08-27,152,2,1527,763,763,4,4,26
3654,AW00014653,Troy Fernandez,62,REGULAR,2013-08-05,152,2,1547,773,773,4,4,25
3655,AW00014654,Kyle Collins,61,NEW,2013-04-01,156,1,7,7,7,2,2,0
3656,AW00014655,Kayla Washington,56,NEW,2013-05-10,155,3,175,58,58,5,5,3
3657,AW00014656,Bryant Fernandez,62,REGULAR,2013-07-13,153,2,3084,1542,1542,5,5,24
3658,AW00014657,John Thomas,62,REGULAR,2013-07-08,153,2,3076,1538,1538,4,4,24
3659,AW00014658,Chloe Green,57,NEW,2013-11-05,149,3,93,31,31,6,6,5
3660,AW00014659,Zachary Harris,63,NEW,2013-05-27,155,1,40,40,40,2,2,0
3661,AW00014660,Gabrielle Howard,57,REGULAR,2013-08-10,152,2,1588,794,794,4,4,25
3662,AW00014661,Jade Ward,63,NEW,2013-08-04,152,3,195,65,65,10,10,3
3663,AW00014662,Jack Ross,63,REGULAR,2013-08-11,152,2,1602,801,801,4,4,25
3664,AW00014663,Arturo Hu,62,NEW,2013-11-16,149,1,105,105,105,5,5,0
3665,AW00014664,Kayla Ross,63,REGULAR,2013-07-19,153,2,3100,1550,1550,5,5,24
3666,AW00014665,Jesse King,51,NEW,2013-07-13,153,2,81,40,40,4,4,1
3667,AW00014666,Louis Gao,46,VIP,2013-10-10,150,3,5199,1733,1733,6,6,13
3668,AW00014667,Olivia Alexander,50,VIP,2013-10-19,150,3,5295,1765,1765,7,7,13
3669,AW00014668,Joe Martin,51,VIP,2013-10-26,150,3,5216,1738,1738,7,7,13
3670,AW00014669,Erika Blanco,50,NEW,2013-11-30,149,2,90,45,45,5,5,2
3671,AW00014670,Leslie Gill,52,NEW,2013-07-04,153,2,2919,1459,1459,4,4,10
3672,AW00014671,Cristina Lal,48,NEW,2013-08-10,152,2,2933,1466,1466,6,6,11
3673,AW00014672,Omar Nath,52,VIP,2013-11-15,149,3,5237,1745,1745,8,7,14
3674,AW00014673,Willie Rai,52,VIP,2013-11-28,149,3,5117,1705,1705,4,4,14
3675,AW00014674,Alexis Williams,53,NEW,2013-11-17,149,2,143,71,71,4,4,3
3676,AW00014675,Brandi Gomez,53,NEW,2014-01-05,147,2,238,119,119,4,4,7
3677,AW00014676,Micah Wang,54,VIP,2013-11-13,149,3,5188,1729,1729,5,5,14
3678,AW00014677,Ross Hernandez,49,NEW,2013-12-26,148,2,81,40,40,4,4,7
3679,AW00014678,Shannon Zheng,55,NEW,2014-01-11,147,2,168,84,84,5,5,11
3680,AW00014679,Natasha Suarez,54,NEW,2014-01-15,147,2,88,44,44,4,4,1
3681,AW00014680,Marvin Munoz,54,NEW,2014-01-28,147,2,164,82,82,5,5,2
3682,AW00014681,Veronica Chandra,47,VIP,2013-11-05,149,3,5178,1726,1726,6,6,15
3683,AW00014682,Gail Alexander,47,NEW,2013-12-06,148,2,138,69,69,5,5,7
3684,AW00014683,Molly Sai,56,NEW,2013-09-27,151,3,99,33,33,5,5,6
3685,AW00014684,James Zhang,56,NEW,2014-01-05,147,3,93,31,31,6,5,3
3686,AW00014685,Lawrence Ortega,57,NEW,2013-10-22,150,3,146,48,48,6,6,2
3687,AW00014686,Casey Raje,57,NEW,2013-11-09,149,3,204,68,68,5,4,7
3688,AW00014687,Olivia Price,47,NEW,2013-09-08,151,1,81,81,81,3,3,0
3689,AW00014688,Tabitha Carlson,40,NEW,2013-02-23,158,1,75,75,75,3,3,0
3690,AW00014689,Lloyd Saunders,40,NEW,2013-12-29,148,1,5,5,5,1,1,0
3691,AW00014690,Drew Rai,41,NEW,2013-12-20,148,1,129,129,129,4,4,0
3692,AW00014691,Derrick Torres,41,NEW,2013-09-02,151,1,90,90,90,3,3,0
3693,AW00014692,Nichole Sharma,43,NEW,2014-01-11,147,2,106,53,53,4,4,2
3694,AW00014693,Robert Parker,42,NEW,2013-10-06,150,1,40,40,40,2,2,0
3695,AW00014694,Haley Parker,48,NEW,2013-06-04,154,2,157,78,78,6,5,3
3696,AW00014695,Russell Andersen,48,NEW,2013-11-03,149,1,49,49,49,3,3,0
3697,AW00014696,Shawn Anand,49,NEW,2013-04-12,156,1,42,42,42,3,3,0
3698,AW00014697,Nelson Jimenez,49,VIP,2013-09-30,151,3,6684,2228,2228,6,6,28
3699,AW00014698,Diane Navarro,42,NEW,2013-12-12,148,1,61,61,61,4,4,0
3700,AW00014699,Gerald Munoz,47,NEW,2013-07-06,153,1,79,79,79,2,2,0
3701,AW00014700,Edward Edwards,47,VIP,2013-10-15,150,2,5904,2952,2952,4,4,29
3702,AW00014701,Maurizio Macagno,49,REGULAR,2013-10-05,150,2,3001,1500,1500,5,5,19
3703,AW00014702,Curtis Zimmerman,48,VIP,2013-10-06,150,3,6729,2243,2243,7,7,29
3704,AW00014703,Clifford Srini,49,NEW,2013-02-17,158,1,42,42,42,3,3,0
3705,AW00014704,Kara Andersen,49,NEW,2013-02-04,158,1,96,96,96,5,5,0
3706,AW00014705,Riley Wood,49,VIP,2013-10-28,150,2,5875,2937,2937,3,3,29
3707,AW00014706,Kate Jai,49,NEW,2013-09-06,151,1,25,25,25,1,1,0
3708,AW00014707,Tonya Raje,49,NEW,2013-02-12,158,1,37,37,37,2,2,0
3709,AW00014708,Evelyn Kapoor,50,REGULAR,2013-10-27,150,2,2966,1483,1483,4,4,18
3710,AW00014709,Ian Martin,44,REGULAR,2013-09-08,151,2,4397,2198,2198,3,3,24
3711,AW00014710,Lisa Ma,50,NEW,2013-10-10,150,1,40,40,40,2,2,0
3712,AW00014711,Deborah Xu,49,NEW,2013-03-27,157,1,72,72,72,2,2,0
3713,AW00014712,Eugene Liu,49,VIP,2013-10-04,150,3,6660,2220,2220,5,5,29
3714,AW00014713,Jon Ye,50,VIP,2013-12-04,148,3,6461,2153,2153,7,7,27
3715,AW00014714,Meghan Diaz,50,VIP,2013-12-27,148,3,5386,1795,1795,8,8,20
3716,AW00014715,Erik Munoz,45,NEW,2013-10-03,150,1,31,31,31,3,3,0
3717,AW00014716,Shannon Zhou,44,VIP,2013-12-09,148,3,5300,1766,1766,6,6,20
3718,AW00014717,Abigail Rivera,50,NEW,2013-05-09,155,2,114,57,57,5,5,2
3719,AW00014718,Gregory Raji,49,NEW,2013-03-06,157,1,64,64,64,3,3,0
3720,AW00014719,Ronnie He,51,VIP,2013-12-23,148,3,5512,1837,1837,10,10,20
3721,AW00014720,Naomi Dominguez,50,VIP,2013-10-25,150,2,5900,2950,2950,3,3,29
3722,AW00014721,Daniel Jones,41,NEW,2013-12-12,148,1,5,5,5,1,1,0
3723,AW00014722,Sharon Carson,46,REGULAR,2013-08-04,152,2,1468,734,734,2,2,25
3724,AW00014723,Andrew Smith,46,NEW,2013-06-20,154,3,88,29,29,5,5,3
3725,AW00014724,Dylan Robinson,54,NEW,2014-01-11,147,3,120,40,40,10,8,8
3726,AW00014725,Evan Morgan,54,NEW,2013-12-09,148,3,319,106,106,10,10,9
3727,AW00014726,Zachary Yang,55,REGULAR,2013-08-21,152,2,1483,741,741,4,4,25
3728,AW00014727,Anna Bryant,49,REGULAR,2013-08-13,152,2,1562,781,781,4,4,25
3729,AW00014728,Elizabeth Henderson,44,REGULAR,2013-08-23,152,2,1562,781,781,4,4,25
3730,AW00014729,Gloria Rubio,49,NEW,2013-07-13,153,1,5,5,5,1,1,0
3731,AW00014730,Jerry Ferrier,62,REGULAR,2013-12-27,148,2,2588,1294,1294,5,5,28
3732,AW00014731,Seth Brown,62,REGULAR,2013-12-08,148,2,2435,1217,1217,3,3,28
3733,AW00014732,Trinity Cook,56,REGULAR,2013-12-04,148,2,2450,1225,1225,3,3,28
3734,AW00014733,Clarence Raji,68,REGULAR,2013-02-25,158,2,1854,927,927,3,3,18
3735,AW00014734,Kevin Edwards,62,REGULAR,2013-02-28,158,2,1854,927,927,3,3,18
3736,AW00014735,Maria Rogers,67,REGULAR,2013-03-18,157,2,1854,927,927,3,3,19
3737,AW00014736,Jack Roberts,67,NEW,2013-03-01,157,1,86,86,86,2,2,0
3738,AW00014737,Dominic Srini,67,REGULAR,2013-05-14,155,2,1873,936,936,3,3,21
3739,AW00014738,Ethan Garcia,67,REGULAR,2013-08-31,152,2,1503,751,751,3,3,23
3740,AW00014739,Charles Gonzalez,66,REGULAR,2013-09-16,151,2,1500,750,750,4,4,24
3741,AW00014740,Jenna Scott,61,REGULAR,2013-09-04,151,2,1533,766,766,5,5,25
3742,AW00014741,Emma Cooper,66,REGULAR,2013-09-19,151,2,1588,794,794,4,4,24
3743,AW00014742,Andrea Howard,65,NEW,2013-08-17,152,1,7,7,7,2,2,0
3744,AW00014743,Nathan Turner,60,NEW,2013-07-06,153,1,64,64,64,3,3,0
3745,AW00014744,Elijah Yang,65,REGULAR,2013-09-21,151,2,1505,752,752,5,5,25
3746,AW00014745,Luke Hall,66,NEW,2013-07-28,153,1,902,902,902,4,4,0
3747,AW00014746,Courtney Nelson,66,REGULAR,2013-09-13,151,2,1588,794,794,4,4,24
3748,AW00014747,Aidan Wood,60,REGULAR,2013-09-28,151,2,1503,751,751,3,3,24
3749,AW00014748,Don Roessler,59,NEW,2013-07-31,153,1,125,125,125,2,2,0
3750,AW00014749,Jose Jenkins,59,NEW,2013-03-16,157,1,99,99,99,4,4,0
3751,AW00014750,Mary Green,64,REGULAR,2013-09-22,151,2,1612,806,806,5,5,24
3752,AW00014751,Gabrielle Price,65,NEW,2013-06-30,154,1,7,7,7,2,2,0
3753,AW00014752,Seth Turner,63,REGULAR,2013-09-20,151,2,1527,763,763,4,4,23
3754,AW00014753,Austin Foster,47,REGULAR,2013-09-23,151,2,1468,734,734,2,2,23
3755,AW00014754,Grant Pal,63,REGULAR,2013-09-24,151,2,1500,750,750,4,4,23
3756,AW00014755,Robert Davis,63,REGULAR,2013-09-28,151,2,1592,796,796,4,4,23
3757,AW00014756,Charles Reed,64,REGULAR,2013-09-03,151,2,1588,794,794,4,4,23
3758,AW00014757,Elizabeth Garcia,59,REGULAR,2013-09-08,151,2,1538,769,769,3,3,23
3759,AW00014758,Victoria Long,57,NEW,2013-05-04,155,1,40,40,40,2,2,0
3760,AW00014759,Madison Davis,63,NEW,2014-01-11,147,1,7,7,7,2,2,0
3761,AW00014760,Zachary Lewis,62,NEW,2013-12-12,148,3,167,55,55,5,5,6
3762,AW00014761,Morgan Kelly,57,NEW,2013-02-03,158,1,40,40,40,2,2,0
3763,AW00014762,Adriana Perez,62,NEW,2013-06-27,154,1,5,5,5,1,1,0
3764,AW00014763,George Arun,62,NEW,2013-08-19,152,1,5,5,5,1,1,0
3765,AW00014764,Xavier Scott,61,NEW,2013-12-07,148,1,7,7,7,2,2,0
3766,AW00014765,Kevin Nelson,62,NEW,2014-01-09,147,3,120,40,40,6,6,5
3767,AW00014766,Curtis Xu,53,NEW,2013-11-25,149,1,5,5,5,1,1,0
3768,AW00014767,Stacy Blanco,52,NEW,2013-09-29,151,1,30,30,30,2,2,0
